# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	2603608	2604201	-	MPDKNC_02766	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RZ34
contig_1	cds	2604194	2605351	-	MPDKNC_02767	765.0	1.9e-279	0.997	0.992	0.995	UniRef:UniRef90_A0A0M0GPT8
contig_1	cds	2605477	2606061	-	MPDKNC_02768	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE19609
contig_1	cds	2606048	2606800	-	MPDKNC_02769	459.0	1.3e-162	1.0	0.984	0.996	UniRef:UniRef90_A0A0M0GNL1
contig_1	cds	2606969	2607493	+	MPDKNC_02770	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE19E15
contig_1	cds	2607516	2607869	-	MPDKNC_02771	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GP08
contig_1	cds	2608200	2609504	-	MPDKNC_02772	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S143
contig_1	cds	2609588	2611057	-	MPDKNC_02773	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S0D2
contig_1	cds	2611050	2611622	-	MPDKNC_02774	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE329BC
contig_1	cds	2611647	2612111	-	MPDKNC_02775	255.0	2.0e-85	0.909	1.0	0.979	UniRef:UniRef90_A0A0M0GNT8
contig_1	cds	2612059	2612682	-	MPDKNC_02776	392.0	9.2e-138	0.995	1.0	0.985	UniRef:UniRef90_A0A0J5VWJ5
contig_1	cds	2612819	2613586	-	MPDKNC_02777	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GP04
contig_1	cds	2613599	2614030	-	MPDKNC_02778	277.0	2.4e-94	1.0	0.973	1.0	UniRef:UniRef90_A0A0P6WEZ3
contig_1	cds	2614043	2614393	-	MPDKNC_02779	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GQ06
contig_1	cds	2614501	2615667	-	MPDKNC_02780	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S4I7
contig_1	cds	2615808	2617109	-	MPDKNC_02781	808.0	9.9e-295	1.0	0.995	0.991	UniRef:UniRef90_A0A0M0GNT4
contig_1	cds	2617143	2617958	-	MPDKNC_02782	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE30D6F
contig_1	cds	2618035	2619222	-	MPDKNC_02783	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE38172
contig_1	cds	2619410	2620306	-	MPDKNC_02784	566.0	1.8e-203	0.997	1.0	0.997	UniRef:UniRef90_A0A0M0GT05
contig_1	cds	2620310	2620537	-	MPDKNC_02785	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5SEM2
contig_1	cds	2620688	2621134	-	MPDKNC_02786	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5SWY1
contig_1	cds	2621246	2621899	-	MPDKNC_02787	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GNS9
contig_1	cds	2622004	2622552	-	MPDKNC_02788	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GNZ6
contig_1	cds	2622638	2622763	+	MPDKNC_02789	85.9	1.5e-21	1.0	0.911	0.976	UniRef:UniRef90_A0A0M0GPS2
contig_1	cds	2622830	2623750	+	MPDKNC_02790	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GPZ8
contig_1	cds	2623793	2624029	-	MPDKNC_02791	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5S950
contig_1	cds	2624189	2624851	-	MPDKNC_02792	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GNS4
contig_1	cds	2624869	2625558	-	MPDKNC_02793	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GNZ1
contig_1	cds	2625576	2626763	-	MPDKNC_02794	764.0	8.2e-279	1.0	0.997	1.0	UniRef:UniRef90_A0A0M0GPR8
contig_1	cds	2626936	2627826	+	MPDKNC_02795	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GPZ2
contig_1	cds	2627947	2628864	+	MPDKNC_02796	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S489
contig_1	cds	2628861	2629766	+	MPDKNC_02797	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE19D0B
contig_1	cds	2629786	2630469	+	MPDKNC_02798	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1DFA0
contig_1	cds	2630512	2630841	-	MPDKNC_02799	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RZ60
contig_1	cds	2630957	2631172	+	MPDKNC_02800	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5SEN3
contig_1	cds	2631173	2631505	-	MPDKNC_02801	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RZC3
contig_1	cds	2631526	2632788	-	MPDKNC_02802	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S3C7
contig_1	cds	2633367	2633918	-	MPDKNC_02803	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S182
contig_1	cds	2634001	2634525	-	MPDKNC_02804	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S0G1
contig_1	cds	2634667	2635461	-	MPDKNC_02805	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1E2BA
contig_1	cds	2635476	2636423	-	MPDKNC_02806	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE296C9
contig_1	ncRNA-region	2636613	2636822	+	-	95.4	8.7e-13	-	-	-	RFAM:RF00230
contig_1	cds	2636640	2636876	+	MPDKNC_02807	156.0	1.4e-48	1.0	1.0	0.974	UniRef:UniRef90_A0A0M0GNR1
contig_1	cds	2636907	2637692	+	MPDKNC_02808	501.0	6.3e-179	1.0	0.963	0.992	UniRef:UniRef90_A0A0M0GNX7
contig_1	cds	2637796	2638812	+	MPDKNC_02809	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S3F6
contig_1	cds	2638919	2639671	-	MPDKNC_02810	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RZ69
contig_1	cds	2639668	2640651	-	MPDKNC_02811	618.0	1.9e-223	0.957	1.0	0.997	UniRef:UniRef90_A0A0M0GT59
contig_1	cds	2640858	2642354	+	MPDKNC_02812	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001150281C
contig_1	cds	2642382	2643002	+	MPDKNC_02813	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RZD3
contig_1	cds	2643062	2643298	-	MPDKNC_02814	122.0	5.3e-35	1.0	1.0	0.782	UniRef:UniRef90_A0A0J5SEP5
contig_1	cds	2643600	2644862	-	MPDKNC_02815	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3893C
contig_1	cds	2644878	2645345	-	MPDKNC_02816	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F73B78
contig_1	cds	2645487	2646614	-	MPDKNC_02817	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE35E0F
contig_1	cds	2647034	2648581	-	MPDKNC_02818	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S290
contig_1	cds	2648581	2649000	-	MPDKNC_02819	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S4B0
contig_1	cds	2649177	2649272	+	MPDKNC_02820	51.6	3.0e-08	1.0	1.0	0.903	UniRef:UniRef90_A0A6I6UJE6
contig_1	cds	2649290	2650279	-	MPDKNC_02821	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GPP8
contig_1	cds	2650453	2651169	-	MPDKNC_02822	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S3H1
contig_1	cds	2651162	2651821	-	MPDKNC_02823	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GNG8
contig_1	cds	2651870	2652646	-	MPDKNC_02824	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GNP9
contig_1	cds	2652822	2653259	-	MPDKNC_02825	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GNW5
contig_1	cds	2653330	2654355	-	MPDKNC_02826	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2FDB2
contig_1	cds	2654355	2656511	-	MPDKNC_02827	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S1A4
contig_1	cds	2656495	2658234	-	MPDKNC_02828	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE21574
contig_1	cds	2658387	2662712	-	MPDKNC_02829	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3054D
contig_1	cds	2663220	2664500	-	MPDKNC_02830	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE264EF
contig_1	cds	2664531	2665514	-	MPDKNC_02831	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S4C4
contig_1	cds	2665529	2666527	-	MPDKNC_02832	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RZ98
contig_1	cds	2666727	2668151	-	MPDKNC_02833	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S3J0
contig_1	cds	2668166	2669275	-	MPDKNC_02834	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FAC027
contig_1	cds	2669405	2670499	-	MPDKNC_02835	646.0	1.0e-236	1.0	1.0	0.871	BlastRules:WP_003230309
contig_1	cds	2670533	2671441	-	MPDKNC_02836	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F22555
contig_1	cds	2671575	2673596	-	MPDKNC_02837	1275.0	0.0	0.999	0.980	1.0	UniRef:UniRef90_A0A0J5YC34
contig_1	cds	2673767	2674006	+	MPDKNC_02838	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GNT1
contig_1	cds	2674015	2674743	-	MPDKNC_02839	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FC28F5
contig_1	cds	2674840	2675616	-	MPDKNC_02840	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5SWS4
contig_1	cds	2675882	2677159	-	MPDKNC_02841	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F6A822
contig_1	cds	2677286	2678986	-	MPDKNC_02842	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00070043DC
contig_1	cds	2679106	2679564	-	MPDKNC_02843	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5SW07
contig_1	cds	2680048	2681655	+	MPDKNC_02844	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GPT7
contig_1	cds	2681725	2682564	-	MPDKNC_02845	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1A127
contig_1	cds	2682567	2684459	-	MPDKNC_02846	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE24F47
contig_1	cds	2684809	2685687	-	MPDKNC_02847	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S4Q5
contig_1	cds	2685690	2685926	-	MPDKNC_02848	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5S9C2
contig_1	cds	2685904	2687280	-	MPDKNC_02849	802.0	1.6e-291	0.993	0.998	0.930	UniRef:UniRef90_A0A0M0GT01
contig_1	cds	2687410	2688255	-	MPDKNC_02850	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2195D
contig_1	cds	2688276	2688659	-	MPDKNC_02851	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S1B7
contig_1	cds	2688864	2689406	-	MPDKNC_02852	367.0	7.8e-129	1.0	0.984	0.983	UniRef:UniRef90_A0A5D4S0K2
contig_1	cds	2689655	2690065	-	MPDKNC_02853	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GPJ6
contig_1	cds	2690089	2691441	-	MPDKNC_02854	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5YBS7
contig_1	cds	2691457	2691939	-	MPDKNC_02855	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5SVZ5
contig_1	cds	2692164	2692700	-	MPDKNC_02856	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S3L9
contig_1	cds	2692715	2693353	-	MPDKNC_02857	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE27CE5
contig_1	cds	2693340	2693957	-	MPDKNC_02858	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1F377
contig_1	cds	2693984	2695174	-	MPDKNC_02859	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RZI3
contig_1	cds	2695197	2695589	-	MPDKNC_02860	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001C92C7AB
contig_1	cds	2695607	2695813	-	MPDKNC_02861	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5V907
contig_1	cds	2695833	2696348	-	MPDKNC_02862	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GNQ1
contig_1	cds	2696345	2697271	-	MPDKNC_02863	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F89894
contig_1	cds	2697467	2698024	-	MPDKNC_02864	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5SEW2
contig_1	cds	2698062	2699129	-	MPDKNC_02865	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009A7B509
contig_1	cds	2699132	2699584	-	MPDKNC_02866	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1C6D4
contig_1	cds	2699675	2700238	-	MPDKNC_02867	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE18721
contig_1	cds	2700461	2700826	+	MPDKNC_02868	210.0	1.3e-68	0.992	1.0	0.983	UniRef:UniRef90_A0A5D4S4S3
contig_1	cds	2700849	2701724	-	MPDKNC_02869	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE28B2A
contig_1	cds	2701901	2702929	-	MPDKNC_02870	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1B244
contig_1	cds	2702943	2703689	-	MPDKNC_02871	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FFDE42
contig_1	cds	2703835	2704719	+	MPDKNC_02872	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE28C4A
contig_1	cds	2704804	2707365	-	MPDKNC_02873	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00064E57C4
contig_1	cds	2707700	2708536	-	MPDKNC_02874	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A165JA17
contig_1	cds	2708749	2709132	+	MPDKNC_02875	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GPH3
contig_1	cds	2709446	2710909	-	MPDKNC_02876	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S3P3
contig_1	cds	2710902	2712248	-	MPDKNC_02877	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1AF91
contig_1	cds	2712264	2713367	-	MPDKNC_02878	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F50369
contig_1	ncRNA-region	2713441	2713530	-	-	44.0	2.4e-06	-	-	-	RFAM:RF00504
contig_1	ncRNA-region	2713531	2713621	-	-	71.2	7.6e-12	-	-	-	RFAM:RF00504
contig_1	cds	2713794	2715494	+	MPDKNC_02879	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2E3B2
contig_1	cds	2715463	2716248	+	MPDKNC_02880	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S3K2
contig_1	cds	2716557	2716742	-	MPDKNC_02881	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GRZ3
contig_1	cds	2716788	2717288	-	MPDKNC_02882	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1E0B5
contig_1	cds	2717292	2717681	-	MPDKNC_02883	230.0	2.0e-76	0.915	1.0	0.992	UniRef:UniRef90_A0A5D4S2E7
contig_1	cds	2717638	2718081	-	MPDKNC_02884	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000AA4AB63
contig_1	cds	2718047	2718364	-	MPDKNC_02885	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GNN2
contig_1	cds	2718348	2718779	-	MPDKNC_02886	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2210F
contig_1	cds	2718781	2719125	-	MPDKNC_02887	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00345A6E58
contig_1	cds	2719122	2720177	-	MPDKNC_02888	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1CF64
contig_1	cds	2720128	2721171	-	MPDKNC_02889	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009A89251
contig_1	cds	2721340	2722335	-	MPDKNC_02890	537.0	6.3e-191	1.0	1.0	0.991	UniRef:UniRef90_A0A0M0GNM6
contig_1	cds	2722332	2723204	-	MPDKNC_02891	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE33061
contig_1	cds	2723227	2723931	-	MPDKNC_02892	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0012F399AE
contig_1	cds	2723909	2724682	-	MPDKNC_02893	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1899F
contig_1	cds	2724744	2725946	-	MPDKNC_02894	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1A05D
contig_1	cds	2725962	2727797	-	MPDKNC_02895	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1D9E4
contig_1	cds	2727790	2728803	-	MPDKNC_02896	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE217F5
contig_1	cds	2728803	2729219	-	MPDKNC_02897	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5YBP2
contig_1	cds	2729220	2730698	-	MPDKNC_02898	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3846C
contig_1	cds	2730712	2731314	-	MPDKNC_02899	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FF10B0
contig_1	cds	2731437	2731940	-	MPDKNC_02900	249.0	2.6e-82	0.880	0.865	0.993	UniRef:UniRef90_A0A5D4RZM1
contig_1	cds	2731970	2732497	+	MPDKNC_02901	340.0	6.3e-118	1.0	0.951	0.994	UniRef:UniRef90_UPI003080B2B6
contig_1	cds	2732844	2733140	+	MPDKNC_02902	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A161T7A1
contig_1	tRNA	2733230	2733301	+	MPDKNC_02903	67.4	-	-	-	-	-
contig_1	cds	2733585	2733965	-	MPDKNC_02904	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GPM7
contig_1	cds	2734301	2734546	+	MPDKNC_02905	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5S9H2
contig_1	cds	2734583	2735218	-	MPDKNC_02906	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2F7C4
contig_1	cds	2735419	2735592	+	MPDKNC_02907	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5TJN9
contig_1	cds	2735636	2735950	-	MPDKNC_02908	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S3R6
contig_1	cds	2735950	2737044	-	MPDKNC_02909	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE3809B
contig_1	cds	2737034	2737180	-	MPDKNC_02910	-	-	-	-	-	-
contig_1	cds	2737203	2738396	-	MPDKNC_02911	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S4V7
contig_1	cds	2738450	2739484	-	MPDKNC_02912	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1F6B6
contig_1	cds	2739477	2740241	-	MPDKNC_02913	521.0	2.1e-187	1.0	1.0	0.996	UniRef:UniRef90_A0A5D4S3N0
contig_1	cds	2740445	2741401	-	MPDKNC_02914	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2A5B9
contig_1	cds	2741406	2741936	-	MPDKNC_02915	-	-	-	-	-	-
contig_1	cds	2741968	2743428	-	MPDKNC_02916	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000701CF82
contig_1	cds	2743559	2744428	+	MPDKNC_02917	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE29015
contig_1	cds	2744422	2745933	-	MPDKNC_02918	944.0	0.0	1.0	0.996	0.958	UniRef:UniRef90_A0A0M0GPD7
contig_1	cds	2746044	2746220	-	MPDKNC_02919	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000B025843
contig_1	cds	2746284	2747069	-	MPDKNC_02920	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE2827B
contig_1	cds	2747059	2747622	-	MPDKNC_02921	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FA3DF8
contig_1	cds	2747762	2747911	-	MPDKNC_02922	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4NYV1
contig_1	cds	2747969	2748544	-	MPDKNC_02923	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RZP1
contig_1	cds	2748537	2749547	-	MPDKNC_02924	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S3P6
contig_1	cds	2749544	2751745	-	MPDKNC_02925	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE308CF
contig_1	cds	2751742	2752425	-	MPDKNC_02926	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE30EE8
contig_1	cds	2752756	2753091	+	MPDKNC_02927	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S2J3
contig_1	cds	2753137	2754840	-	MPDKNC_02928	1032.0	0.0	1.0	1.0	0.989	UniRef:UniRef90_A0A0M0GN58
contig_1	cds	2754981	2755640	-	MPDKNC_02929	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE32E7D
contig_1	cds	2755677	2756450	-	MPDKNC_02930	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GNJ6
contig_1	cds	2756496	2757302	-	MPDKNC_02931	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009A5D295
contig_1	cds	2757320	2758207	-	MPDKNC_02932	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GPL0
contig_1	cds	2758207	2759130	-	MPDKNC_02933	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A163JUM0
contig_1	cds	2759199	2760095	-	MPDKNC_02934	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006FEE170
contig_1	cds	2760416	2762599	-	MPDKNC_02935	1394.0	0.0	1.0	0.995	0.986	UniRef:UniRef90_A0A0M0GNJ1
contig_1	cds	2762709	2763923	-	MPDKNC_02936	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE24084
contig_1	cds	2764032	2764640	-	MPDKNC_02937	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S2K3
contig_1	cds	2764813	2765292	-	MPDKNC_02938	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE397C9
contig_1	cds	2765351	2766979	-	MPDKNC_02939	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RZI9
contig_1	cds	2767247	2768008	+	MPDKNC_02940	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE22265
contig_1	cds	2768025	2769206	-	MPDKNC_02941	751.0	4.2e-273	1.0	0.933	0.992	UniRef:UniRef90_A0A0M0GPB6
contig_1	cds	2769256	2769591	+	MPDKNC_02942	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1F3EF
contig_1	cds	2769696	2770808	+	MPDKNC_02943	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5TCK6
contig_1	cds	2770884	2771270	-	MPDKNC_02944	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S6A3
contig_1	cds	2771453	2772013	+	MPDKNC_02945	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4RZR0
contig_1	cds	2772051	2772413	-	MPDKNC_02946	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S3R7
contig_1	cds	2772772	2773188	-	MPDKNC_02947	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GPB2
contig_1	cds	2773191	2774048	-	MPDKNC_02948	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S0S9
contig_1	cds	2774063	2774833	-	MPDKNC_02949	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S2L6
contig_1	cds	2774987	2775241	+	MPDKNC_02950	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5V977
contig_1	cds	2775279	2776172	-	MPDKNC_02951	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006F3B3FC
contig_1	cds	2776203	2777510	-	MPDKNC_02952	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GPA7
contig_1	cds	2777789	2778475	+	MPDKNC_02953	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE35FF4
contig_1	cds	2778455	2778556	-	MPDKNC_02954	-	-	-	-	-	-
contig_1	cds	2778614	2779573	+	MPDKNC_02955	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GPJ0
contig_1	cds	2779688	2780161	+	MPDKNC_02956	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1B129
contig_1	cds	2780187	2781305	-	MPDKNC_02957	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1C63E
contig_1	cds	2781302	2782012	-	MPDKNC_02958	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE1E93E
contig_1	cds	2782147	2782512	-	MPDKNC_02959	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GPA0
contig_1	cds	2782813	2783955	-	MPDKNC_02960	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GPI6
contig_1	cds	2784076	2784600	-	MPDKNC_02961	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE36E13
contig_1	cds	2784705	2785841	-	MPDKNC_02962	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001EE207B1
contig_1	cds	2785873	2787675	-	MPDKNC_02963	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0M0GNA4
contig_1	cds	2787729	2788163	-	MPDKNC_02964	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5D4S3W2
contig_1	cds	2788509	2789315	-	MPDKNC_02965	522.0	4.7e-187	1.0	0.993	0.996	UniRef:UniRef90_A0A0M0GT45
contig_1	cds	2789332	2789958	-	MPDKNC_02966	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0J5WDJ7
contig_1	cds	2790430	2791803	+	MPDKNC_02967	891.0	0.0	1.0	0.998	0.910	UniRef:UniRef90_A0A0P6VZI4
